scraped_at,region,property_type,transaction_type,title,price,price_display,currency,bedrooms,bathrooms,carpark,size_sqft,area,state,full_address,furnishing,seller_name,seller_type,listing_url
2026-05-29T03:39:46.368384+00:00,johor,bungalow,For Sale,Bukit Rinting Double Storey Corner Bungalow Full loan Masai Permas,1600000.0,"RM 1,600,000",MYR,6,5,,11300,Masai,Johor,,,,,https://www.mudah.my/bukit-rinting-double-storey-corner-bungalow-full-loan-masai-permas-114869371.htm
2026-05-29T03:28:35.693896+00:00,johor,bungalow,For Sale,"Kulai Kelapa Sawit Extra Large Bungalow, Gated Guarded, Hot Unit !!!!!",750000.0,"RM 750,000",MYR,4,3,,5684,Kulai,Johor,,,,,https://www.mudah.my/kulai-kelapa-sawit-extra-large-bungalow-gated-guarded-hot-unit-114871125.htm
2026-05-29T03:28:35.325891+00:00,johor,bungalow,For Sale,East Ledang Corner Bungalow with Swimming Pool Facing Greenery,5200000.0,"RM 5,200,000",MYR,6,7,,10071,Iskandar Puteri,Johor,,,,,https://www.mudah.my/east-ledang-corner-bungalow-with-swimming-pool-facing-greenery-114297725.htm
2026-05-29T03:25:00.396504+00:00,johor,bungalow,For Sale,"Jalan Murni, Bandar Penawar Bungalow near Desaru Beach",570000.0,"RM 570,000",MYR,6,4,,10040,Kota Tinggi,Johor,"Jalan Murni, Bandar Penawar Bungalow near Desaru Beach",,,,https://www.mudah.my/jalan-murni-bandar-penawar-bungalow-near-desaru-beach-114287874.htm
2026-05-29T17:38:03.385808+00:00,johor,double-storey,For Sale,"Double Storey Terrace House Perjiranan 10,Bandar Dato Onn",1100000.0,"RM 1,100,000",MYR,4,4,,3360,Johor Bahru,Johor,,,,,https://www.mudah.my/double-storey-terrace-house-perjiranan-10-bandar-dato-onn-114485814.htm
2026-05-29T17:37:57.169495+00:00,johor,double-storey,For Sale,"For Sale Double Storey House at Taman Pulai Indah, Johor Bahru",555000.0,"RM 555,000",MYR,4,3,,1400,Johor Bahru,Johor,"For Sale Double Storey House at Taman Pulai Indah, Johor Bahru",,,,https://www.mudah.my/for-sale-double-storey-house-at-taman-pulai-indah-johor-bahru-114882019.htm
2026-05-29T17:37:25.533303+00:00,johor,double-storey,For Sale,Permas Jaya Double Storey Low Cost House Kitchen Extended,350000.0,"RM 350,000",MYR,2,1,,700,Permas Jaya,Johor,,,,,https://www.mudah.my/permas-jaya-double-storey-low-cost-house-kitchen-extended-114881795.htm
2026-05-29T17:37:20.708277+00:00,johor,double-storey,For Sale,Double Storey Low Cost House Taman Suria Kluang Freehold,175000.0,"RM 175,000",MYR,2,1,,775,Kluang,Johor,Double Storey Low Cost House Taman Suria Kluang Freehold,,,,https://www.mudah.my/double-storey-low-cost-house-taman-suria-kluang-freehold-114234201.htm
2026-05-29T17:36:29.553235+00:00,johor,double-storey,For Sale,"Permas Jaya @ Jalan Permas 2, Low Cost Double Storey House, Renovated",399000.0,"RM 399,000",MYR,3,2,,770,Permas Jaya,Johor,"Permas Jaya @ Jalan Permas 2, Low Cost Double Storey House, Renovated",,,,https://www.mudah.my/permas-jaya-jalan-permas-2-low-cost-double-storey-house-renovated-114580459.htm
2026-05-29T17:35:24.802976+00:00,johor,double-storey,For Sale,Full Loan Below Market Desa Cemerlang @ Jalan Ara Double Storey House,480000.0,"RM 480,000",MYR,4,3,,1070,Ulu Tiram,Johor,Full Loan Below Market Desa Cemerlang @ Jalan Ara Double Storey House,,,,https://www.mudah.my/full-loan-below-market-desa-cemerlang-jalan-ara-double-storey-house-114882647.htm
2026-05-29T17:33:13.647350+00:00,johor,double-storey,For Sale,Kangkar Pulai @ Pulai Indah New Renovated Double Storey House,555000.0,"RM 555,000",MYR,4,3,,1400,Gelang Patah,Johor,,,,,https://www.mudah.my/kangkar-pulai-pulai-indah-new-renovated-double-storey-house-114882638.htm
2026-05-29T17:32:02.512171+00:00,johor,double-storey,For Sale,Below Market Horizon Hills @ The Green Corner Double Storey House,1700000.0,"RM 1,700,000",MYR,5,4,,3150,Horizon Hills,Johor,,,,,https://www.mudah.my/below-market-horizon-hills-the-green-corner-double-storey-house-114882786.htm
2026-05-29T17:31:57.107136+00:00,johor,double-storey,For Sale,For Sale Austin Ruby Crest Double Storey Terrace House,760000.0,"RM 760,000",MYR,4,3,,1170,Johor Bahru,Johor,,,,,https://www.mudah.my/for-sale-austin-ruby-crest-double-storey-terrace-house-114883412.htm
2026-05-29T17:31:56.897132+00:00,johor,double-storey,For Sale,Pasir Gudang Taman Cahaya Masai Jalan Berlian Double Storey House,368000.0,"RM 368,000",MYR,3,2,,775,Pasir Gudang,Johor,Pasir Gudang Taman Cahaya Masai Jalan Berlian Double Storey House,,,,https://www.mudah.my/pasir-gudang-taman-cahaya-masai-jalan-berlian-double-storey-house-114797731.htm
2026-05-29T17:31:53.565749+00:00,johor,double-storey,For Sale,Pasir Gudang Taman Pasir Putih Jalan Asli Double Storey Terrace House,299000.0,"RM 299,000",MYR,2,2,,775,Pasir Gudang,Johor,Pasir Gudang Taman Pasir Putih Jalan Asli Double Storey Terrace House,,,,https://www.mudah.my/pasir-gudang-taman-pasir-putih-jalan-asli-double-storey-terrace-house-114855502.htm
2026-05-29T17:31:04.420326+00:00,johor,double-storey,For Sale,G.Patah Tmn Laman Setia (RMMJ) L.M.Cost Eco Garden Double Storey House,520000.0,"RM 520,000",MYR,4,3,,1080,Gelang Patah,Johor,,,,,https://www.mudah.my/g-patah-tmn-laman-setia-rmmj-l-m-cost-eco-garden-double-storey-house-114858367.htm
2026-05-29T17:29:53.900299+00:00,johor,double-storey,For Sale,Taman Perling Double Storey Semid House Intermediate For Sale,920000.0,"RM 920,000",MYR,4,3,,2800,Perling,Johor,Taman Perling Double Storey Semid House Intermediate For Sale,,,,https://www.mudah.my/taman-perling-double-storey-semid-house-intermediate-for-sale-114883024.htm
2026-05-29T17:29:50.444762+00:00,johor,double-storey,For Sale,Taman Bukit Indah. Double storey terrace house. Near to jusco.,768000.0,"RM 768,000",MYR,4,3,,1400,Iskandar Puteri,Johor,Taman Bukit Indah. Double storey terrace house. Near to jusco.,,,,https://www.mudah.my/taman-bukit-indah-double-storey-terrace-house-near-to-jusco-114596015.htm
2026-05-29T17:29:42.739710+00:00,johor,double-storey,For Sale,Below Market Price Permas Jaya 13 Double Storey Terrace House For Sale,690000.0,"RM 690,000",MYR,4,3,,1400,Permas Jaya,Johor,,,,,https://www.mudah.my/below-market-price-permas-jaya-13-double-storey-terrace-house-for-sale-114569787.htm
2026-05-29T17:29:07.249130+00:00,johor,double-storey,For Sale,Full loan tmn scientex senai double storey terrace house kulai saleng,436000.0,"RM 436,000",MYR,4,3,,1080,Senai,Johor,,,,,https://www.mudah.my/full-loan-tmn-scientex-senai-double-storey-terrace-house-kulai-saleng-114882687.htm
2026-05-29T17:26:39.301000+00:00,johor,double-storey,For Sale,Kluang Taman Kluang Barat Jalan Double Storey Terrace House,228000.0,"RM 228,000",MYR,4,2,,1365,Kluang,Johor,Kluang Taman Kluang Barat Jalan Double Storey Terrace House,,,,https://www.mudah.my/kluang-taman-kluang-barat-jalan-double-storey-terrace-house-114797350.htm
2026-05-29T17:25:10.718127+00:00,johor,double-storey,For Sale,Masai Bandar Seri Alam Jalan Tasek L.Cost Double Storey Terrace House,398000.0,"RM 398,000",MYR,4,2,,775,Masai,Johor,Masai Bandar Seri Alam Jalan Tasek L.Cost Double Storey Terrace House,,,,https://www.mudah.my/masai-bandar-seri-alam-jalan-tasek-l-cost-double-storey-terrace-house-114855474.htm
2026-05-29T17:23:05.600650+00:00,johor,double-storey,For Sale,Senai Taman Scientex Utama Jalan Scientex Utama Double Storey House,528000.0,"RM 528,000",MYR,4,3,,1170,Senai,Johor,Senai Taman Scientex Utama Jalan Scientex Utama Double Storey House,,,,https://www.mudah.my/senai-taman-scientex-utama-jalan-scientex-utama-double-storey-house-114818501.htm
2026-05-29T17:23:04.646642+00:00,johor,double-storey,For Sale,Masai Bandar Seri Alam Jalan Bayu Double Storey Terrace House,568000.0,"RM 568,000",MYR,4,3,,1300,Masai,Johor,Masai Bandar Seri Alam Jalan Bayu Double Storey Terrace House,,,,https://www.mudah.my/masai-bandar-seri-alam-jalan-bayu-double-storey-terrace-house-114797441.htm
2026-05-29T17:23:04.205644+00:00,johor,double-storey,For Sale,Nusantara prima Double Storey Cluster House,720000.0,"RM 720,000",MYR,4,4,,2100,Gelang Patah,Johor,,,,,https://www.mudah.my/nusantara-prima-double-storey-cluster-house-114429746.htm
2026-05-29T17:21:45.277257+00:00,johor,double-storey,For Sale,Pontian Taman Benut Utama Jalan Benut Utama L.Cost Double Storey House,245000.0,"RM 245,000",MYR,3,2,,850,Pontian,Johor,Pontian Taman Benut Utama Jalan Benut Utama L.Cost Double Storey House,,,,https://www.mudah.my/pontian-taman-benut-utama-jalan-benut-utama-l-cost-double-storey-house-114799957.htm
2026-05-29T17:19:41.685547+00:00,johor,double-storey,For Sale,Skudai Taman Universiti Jalan Kemajuan Double Storey Terrace House,590000.0,"RM 590,000",MYR,4,3,,1300,Skudai,Johor,Skudai Taman Universiti Jalan Kemajuan Double Storey Terrace House,,,,https://www.mudah.my/skudai-taman-universiti-jalan-kemajuan-double-storey-terrace-house-114825249.htm
2026-05-29T17:19:40.116109+00:00,johor,double-storey,For Sale,Pasir Gudang Taman Scientex Jalan Helang Double Storey Terrace House,385000.0,"RM 385,000",MYR,3,3,,960,Pasir Gudang,Johor,Pasir Gudang Taman Scientex Jalan Helang Double Storey Terrace House,,,,https://www.mudah.my/pasir-gudang-taman-scientex-jalan-helang-double-storey-terrace-house-114827777.htm
2026-05-29T17:19:39.809612+00:00,johor,double-storey,For Sale,Gelang Patah Setia Eco Gardens (RMMJ) L.M.Cost Double Storey House,460000.0,"RM 460,000",MYR,3,2,,880,Gelang Patah,Johor,,,,,https://www.mudah.my/gelang-patah-setia-eco-gardens-rmmj-l-m-cost-double-storey-house-114697517.htm
2026-05-29T17:15:40.161046+00:00,johor,double-storey,For Sale,Masai Taman Megah Ria Jalan Bayan Double Storey Terrace House,398000.0,"RM 398,000",MYR,3,1,,770,Masai,Johor,Masai Taman Megah Ria Jalan Bayan Double Storey Terrace House,,,,https://www.mudah.my/masai-taman-megah-ria-jalan-bayan-double-storey-terrace-house-114825201.htm
2026-05-29T17:15:38.711030+00:00,johor,double-storey,For Sale,Setia Indah Medium Cost Double Storey Terrance House Unit For Sale,480000.0,"RM 480,000",MYR,3,2,,1080,Setia Indah,Johor,,,,,https://www.mudah.my/setia-indah-medium-cost-double-storey-terrance-house-unit-for-sale-114883563.htm
2026-05-29T17:15:32.959989+00:00,johor,double-storey,For Sale,Gelang Patah Taman Nusantara Jln Nusaria L.M.Cost Double Storey House,498000.0,"RM 498,000",MYR,4,2,,1080,Gelang Patah,Johor,Gelang Patah Taman Nusantara Jln Nusaria L.M.Cost Double Storey House,,,,https://www.mudah.my/gelang-patah-taman-nusantara-jln-nusaria-l-m-cost-double-storey-house-114827725.htm
2026-05-29T17:12:24.072417+00:00,johor,double-storey,For Sale,Taman Musyi Ibrahim Double Storey Corner House for Sale,628000.0,"RM 628,000",MYR,4,3,,2777,Johor Bahru,Johor,Taman Musyi Ibrahim Double Storey Corner House for Sale,,,,https://www.mudah.my/taman-musyi-ibrahim-double-storey-corner-house-for-sale-114883771.htm
2026-05-29T17:11:08.476414+00:00,johor,double-storey,For Sale,"Setia Tropika 3 Areca Green Double Storey Terrace House,Setia Tropika",780000.0,"RM 780,000",MYR,4,3,,1400,Setia Tropika,Johor,,,,,https://www.mudah.my/setia-tropika-3-areca-green-double-storey-terrace-house-setia-tropika-114883733.htm
2026-05-29T17:11:07.789674+00:00,johor,double-storey,For Sale,Bandar Tiram Corner Unit Double Storey Terrace House,760000.0,"RM 760,000",MYR,4,3,,2970,Ulu Tiram,Johor,,,,,https://www.mudah.my/bandar-tiram-corner-unit-double-storey-terrace-house-114883698.htm
2026-05-29T17:09:04.875130+00:00,johor,double-storey,For Sale,Kulai Taman Muhibbah Jalan Jambu Air Double Storey Terrace House,348000.0,"RM 348,000",MYR,3,2,,730,Kulai,Johor,Kulai Taman Muhibbah Jalan Jambu Air Double Storey Terrace House,,,,https://www.mudah.my/kulai-taman-muhibbah-jalan-jambu-air-double-storey-terrace-house-114605037.htm
2026-05-29T17:08:11.962648+00:00,johor,double-storey,For Sale,"Renovated Double Storey Terrace House at Jalan Belibis, Perling Johor",788000.0,"RM 788,000",MYR,4,3,,1672,Johor Bahru,Johor,"Renovated Double Storey Terrace House at Jalan Belibis, Perling Johor",,,,https://www.mudah.my/renovated-double-storey-terrace-house-at-jalan-belibis-perling-johor-114612577.htm
2026-05-29T17:08:11.214650+00:00,johor,double-storey,For Sale,Pasir Gudang Tmn Kota Masai Jln Pulasan L.M.Cost Double Storey House,320000.0,"RM 320,000",MYR,3,2,,770,Pasir Gudang,Johor,,,,,https://www.mudah.my/pasir-gudang-tmn-kota-masai-jln-pulasan-l-m-cost-double-storey-house-114835720.htm
2026-05-29T17:06:22.173225+00:00,johor,double-storey,For Sale,Skudai Taman Damai Jaya Jalan Makmur L.Cost Double Storey House,358000.0,"RM 358,000",MYR,3,2,,770,Skudai,Johor,Skudai Taman Damai Jaya Jalan Makmur L.Cost Double Storey House,,,,https://www.mudah.my/skudai-taman-damai-jaya-jalan-makmur-l-cost-double-storey-house-114407550.htm
2026-05-29T17:04:42.180854+00:00,johor,double-storey,For Sale,"Double storey medium low cost, Bandar Putra, Kulai, rumah cantik",340000.0,"RM 340,000",MYR,3,2,,775,Kulai,Johor,,,,,https://www.mudah.my/double-storey-medium-low-cost-bandar-putra-kulai-rumah-cantik-114232460.htm
2026-05-29T17:04:41.544853+00:00,johor,double-storey,For Sale,Gelang Patah Desa Paya Mengkuang Jalan Jurangan Double Storey House,405000.0,"RM 405,000",MYR,3,2,,880,Gelang Patah,Johor,Gelang Patah Desa Paya Mengkuang Jalan Jurangan Double Storey House,,,,https://www.mudah.my/gelang-patah-desa-paya-mengkuang-jalan-jurangan-double-storey-house-114679862.htm
2026-05-29T17:04:40.958849+00:00,johor,double-storey,For Sale,Pasir Gudang Taman Kota Masai Jalan Nenas L.M.Cost Double Storey House,320000.0,"RM 320,000",MYR,3,2,,770,Pasir Gudang,Johor,Pasir Gudang Taman Kota Masai Jalan Nenas L.M.Cost Double Storey House,,,,https://www.mudah.my/pasir-gudang-taman-kota-masai-jalan-nenas-l-m-cost-double-storey-house-114599166.htm
2026-05-29T17:04:40.725848+00:00,johor,double-storey,For Sale,BANDAR LAYANGKASA - Double Storey / RUMAH CANTIK / NON BUMI LOT,495000.0,"RM 495,000",MYR,4,3,,1400,Pasir Gudang,Johor,,,,,https://www.mudah.my/bandar-layangkasa-double-storey-rumah-cantik-non-bumi-lot-114738515.htm
2026-05-29T16:58:55.529774+00:00,johor,double-storey,For Sale,Tampoi Indah @ Jalan Titiwangsa Double Storey Town House for Sale,388000.0,"RM 388,000",MYR,3,2,,980,Johor Bahru,Johor,Tampoi Indah @ Jalan Titiwangsa Double Storey Town House for Sale,,,,https://www.mudah.my/tampoi-indah-jalan-titiwangsa-double-storey-town-house-for-sale-114883790.htm
2026-05-29T16:15:45.219953+00:00,johor,double-storey,For Sale,Skudai Baru Double Storey Terrace House Unblock View Unit,565000.0,"RM 565,000",MYR,4,3,,1400,Skudai,Johor,,,,,https://www.mudah.my/skudai-baru-double-storey-terrace-house-unblock-view-unit-114881891.htm
2026-05-29T16:15:42.158924+00:00,johor,double-storey,For Sale,"FULLY RENOVATED Double Storey Terrace House @ P12, Bndr Dato Onn, JB",780000.0,"RM 780,000",MYR,4,4,,1540,Johor Bahru,Johor,,,,,https://www.mudah.my/fully-renovated-double-storey-terrace-house-p12-bndr-dato-onn-jb-113599069.htm
2026-05-29T17:35:16.578925+00:00,johor,single-storey,For Sale,Single Storey Low Cost Inter House Taman Sri Pulai,340000.0,"RM 340,000",MYR,2,1,,1100,Skudai,Johor,Single Storey Low Cost Inter House Taman Sri Pulai,,,,https://www.mudah.my/single-storey-low-cost-inter-house-taman-sri-pulai-114449292.htm
2026-05-29T17:34:26.223366+00:00,johor,single-storey,For Sale,"Renovated Single Storey Terrace House @ Taman Universiti, Skudai Johor",550000.0,"RM 550,000",MYR,3,2,,1430,Skudai,Johor,"Renovated Single Storey Terrace House @ Taman Universiti, Skudai Johor",,,,https://www.mudah.my/renovated-single-storey-terrace-house-taman-universiti-skudai-johor-114786443.htm
2026-05-29T17:33:21.489847+00:00,johor,single-storey,For Sale,Ulu Tiram Taman Mutiara Single Storey House 3+1Beds Kitchen Extended,418000.0,"RM 418,000",MYR,4,2,,1496,Ulu Tiram,Johor,Ulu Tiram Taman Mutiara Single Storey House 3+1Beds Kitchen Extended,,,,https://www.mudah.my/ulu-tiram-taman-mutiara-single-storey-house-3-1beds-kitchen-extended-111803770.htm
2026-05-29T17:31:57.362138+00:00,johor,single-storey,For Sale,Full Loan Kota Masai Single Storey Corner House 3513sqft Full Renovate,538000.0,"RM 538,000",MYR,4,2,,3513,Masai,Johor,,,,,https://www.mudah.my/full-loan-kota-masai-single-storey-corner-house-3513sqft-full-renovate-113500633.htm
2026-05-29T17:31:03.968327+00:00,johor,single-storey,For Sale,Taman Sri Saujana- Single Storey Terrace House for Sale,350000.0,"RM 350,000",MYR,3,2,,1400,Kota Tinggi,Johor,Taman Sri Saujana- Single Storey Terrace House for Sale,,,,https://www.mudah.my/taman-sri-saujana-single-storey-terrace-house-for-sale-111335997.htm
2026-05-29T17:29:52.613142+00:00,johor,single-storey,For Sale,"Bandar Selesa Jaya, Skudai Single storey landed below market house",478000.0,"RM 478,000",MYR,3,2,,1540,Skudai,Johor,,,,,https://www.mudah.my/bandar-selesa-jaya-skudai-single-storey-landed-below-market-house-114827586.htm
2026-05-29T17:29:51.000764+00:00,johor,single-storey,For Sale,Single Storey House Taman Kulai Utama For Sale Corner Lot,590000.0,"RM 590,000",MYR,4,3,,4000,Kulai,Johor,Single Storey House Taman Kulai Utama For Sale Corner Lot,,,,https://www.mudah.my/single-storey-house-taman-kulai-utama-for-sale-corner-lot-114879126.htm
2026-05-29T17:28:08.298666+00:00,johor,single-storey,For Sale,"RENOVATED SINGLE STOREY HOUSE-Taman Universiti, Skudai",420000.0,"RM 420,000",MYR,3,2,,1300,Skudai,Johor,"RENOVATED SINGLE STOREY HOUSE-Taman Universiti, Skudai",,,,https://www.mudah.my/renovated-single-storey-house-taman-universiti-skudai-114822884.htm
2026-05-29T17:26:37.178984+00:00,johor,single-storey,For Sale,For Sale Taman Ungku Tun Aminah Single Storey Corner Terrace House,700000.0,"RM 700,000",MYR,4,3,,2800,Johor Bahru,Johor,For Sale Taman Ungku Tun Aminah Single Storey Corner Terrace House,,,,https://www.mudah.my/for-sale-taman-ungku-tun-aminah-single-storey-corner-terrace-house-114879859.htm
2026-05-29T17:26:30.744945+00:00,johor,single-storey,For Sale,Taman Kempas Indah Single Storey Terrace House for Sale,550000.0,"RM 550,000",MYR,3,2,,1460,Johor Bahru,Johor,Taman Kempas Indah Single Storey Terrace House for Sale,,,,https://www.mudah.my/taman-kempas-indah-single-storey-terrace-house-for-sale-114881337.htm
2026-05-29T17:25:17.383172+00:00,johor,single-storey,For Sale,"Low Down Payment Single Storey Terrace House at Setia Indah 6, Johor",578000.0,"RM 578,000",MYR,3,2,,1400,Johor Bahru,Johor,,,,,https://www.mudah.my/low-down-payment-single-storey-terrace-house-at-setia-indah-6-johor-114615187.htm
2026-05-29T17:25:16.282162+00:00,johor,single-storey,For Sale,Taman Abad @ Landak Tunggal Single Storey Terrace House For Sale,848000.0,"RM 848,000",MYR,4,4,,1430,Johor Bahru,Johor,Taman Abad @ Landak Tunggal Single Storey Terrace House For Sale,,,,https://www.mudah.my/taman-abad-landak-tunggal-single-storey-terrace-house-for-sale-114879764.htm
2026-05-29T17:25:09.992119+00:00,johor,single-storey,For Sale,Full loan taman daya single storey terrace house mount austin tebrau,458000.0,"RM 458,000",MYR,3,2,,1540,Johor Bahru,Johor,,,,,https://www.mudah.my/full-loan-taman-daya-single-storey-terrace-house-mount-austin-tebrau-114880847.htm
2026-05-29T17:25:09.842118+00:00,johor,single-storey,For Sale,Kulai Kelapa Sawit Taman Manis Single Storey Terrace House,438000.0,"RM 438,000",MYR,4,2,,1540,Kulai,Johor,Kulai Kelapa Sawit Taman Manis Single Storey Terrace House,,,,https://www.mudah.my/kulai-kelapa-sawit-taman-manis-single-storey-terrace-house-114880329.htm
2026-05-29T17:21:59.725625+00:00,johor,single-storey,For Sale,"Taman Pelangi Indah, Single Storey House For Sale",625000.0,"RM 625,000",MYR,3,2,,1920,Johor Bahru,Johor,"Taman Pelangi Indah, Single Storey House For Sale",,,,https://www.mudah.my/taman-pelangi-indah-single-storey-house-for-sale-114880051.htm
2026-05-29T17:17:42.232174+00:00,johor,single-storey,For Sale,Skudai Single Storey House for Sale,498000.0,"RM 498,000",MYR,3,2,,1540,Skudai,Johor,,,,,https://www.mudah.my/skudai-single-storey-house-for-sale-114881874.htm
2026-05-29T17:15:39.443042+00:00,johor,single-storey,For Sale,"Single Storey Terrace House @ Jp Perdana, Austin Crest",570000.0,"RM 570,000",MYR,3,2,,1400,Setia Indah,Johor,,,,,https://www.mudah.my/single-storey-terrace-house-jp-perdana-austin-crest-114594094.htm
2026-05-29T17:13:21.313103+00:00,johor,single-storey,For Sale,Full Loan Kangkar Pulai @ Pulai Indah Below Market Single Storey House,428000.0,"RM 428,000",MYR,3,2,,1400,Gelang Patah,Johor,,,,,https://www.mudah.my/full-loan-kangkar-pulai-pulai-indah-below-market-single-storey-house-114882642.htm
2026-05-29T17:13:16.214719+00:00,johor,single-storey,For Sale,Desa Harmoni Good Condition Big Type Single Storey House,580000.0,"RM 580,000",MYR,4,2,,1760,Johor Bahru,Johor,,,,,https://www.mudah.my/desa-harmoni-good-condition-big-type-single-storey-house-114882644.htm
2026-05-29T17:09:04.294124+00:00,johor,single-storey,For Sale,Corner Big Land Single Storey House For Sale🌹🌹🌹,439000.0,"RM 439,000",MYR,2,1,,1970,Johor Bahru,Johor,,,,,https://www.mudah.my/corner-big-land-single-storey-house-for-sale-114396829.htm
